,"118","0","Balance brought down","803","2015-01-02 13:11:03"
,"119","0","Balance brought down","1690","2015-01-02 13:11:03"
,"120","0","Balance brought down","3085","2015-01-02 13:11:03"
,"121","0","Balance brought down","1770","2015-01-02 13:11:03"
,"122","0","Balance brought down","730","2015-01-02 13:11:03"
,"123","0","Balance brought down","5259","2015-01-02 13:11:03"
,"124","0","Balance brought down","743","2015-01-02 13:11:03"
,"125","0","Balance brought down","1827","2015-01-02 13:11:03"
,"126","0","Balance brought down","750","2015-01-02 13:11:03"
,"127","0","Balance brought down","750","2015-01-02 13:11:03"
,"128","0","Balance brought down","750","2015-01-02 13:11:03"
,"129","0","Balance brought down","750","2015-01-02 13:11:03"
,"130","0","Balance brought down","750","2015-01-02 13:11:03"
,"131","0","Balance brought down","750","2015-01-02 13:11:03"
,"132","0","Balance brought down","750","2015-01-02 13:11:03"
,"133","0","Balance brought down","2955","2015-01-02 13:11:03"
,"134","0","Balance brought down","750","2015-01-02 13:11:03"
,"136","0","Balance brought down","750","2015-01-02 13:11:03"
,"137","0","Balance brought down","1550","2015-01-02 13:11:03"
,"138","0","Balance brought down","750","2015-01-02 13:11:03"
,"139","0","Balance brought down","750","2015-01-02 13:11:03"
,"140","0","Balance brought down","751","2015-01-02 13:11:03"
,"141","0","Balance brought down","751","2015-01-02 13:11:03"
,"142","0","Balance brought down","751","2015-01-02 13:11:03"
,"143","0","Balance brought down","751","2015-01-02 13:11:03"
,"144","0","Balance brought down","506","2015-01-02 13:11:03"
,"145","0","Balance brought down","751","2015-01-02 13:11:03"
,"146","0","Balance brought down","751","2015-01-02 13:11:03"
,"147","0","Balance brought down","752","2015-01-02 13:11:03"
,"148","0","Balance brought down","752","2015-01-02 13:11:03"
,"149","0","Balance brought down","752","2015-01-02 13:11:03"
,"150","0","Balance brought down","753","2015-01-02 13:11:03"
,"151","0","Balance brought down","753","2015-01-02 13:11:03"
,"152","0","Balance brought down","753","2015-01-02 13:11:03"
,"154","0","Balance brought down","753","2015-01-02 13:11:03"
,"155","0","Balance brought down","753","2015-01-02 13:11:03"
,"156","0","Balance brought down","754","2015-01-02 13:11:03"
,"157","0","Balance brought down","754","2015-01-02 13:11:03"
,"158","0","Balance brought down","754","2015-01-02 13:11:03"
,"159","0","Balance brought down","754","2015-01-02 13:11:03"
,"161","0","Balance brought down","1257","2015-01-02 13:11:03"
,"162","0","Balance brought down","754","2015-01-02 13:11:03"
,"164","0","Balance brought down","754","2015-01-02 13:11:03"
,"166","0","Balance brought down","755","2015-01-02 13:11:03"
,"167","0","Balance brought down","755","2015-01-02 13:11:03"
,"168","0","Balance brought down","756","2015-01-02 13:11:03"
,"169","0","Balance brought down","756","2015-01-02 13:11:03"
,"170","0","Balance brought down","756","2015-01-02 13:11:03"
,"171","0","Balance brought down","756","2015-01-02 13:11:03"
,"172","0","Balance brought down","2496","2015-01-02 13:11:03"
,"173","0","Balance brought down","756","2015-01-02 13:11:03"
,"174","0","Balance brought down","756","2015-01-02 13:11:03"
,"175","0","Balance brought down","757","2015-01-02 13:11:03"
,"176","0","Balance brought down","757","2015-01-02 13:11:03"
,"177","0","Balance brought down","757","2015-01-02 13:11:03"
,"178","0","Balance brought down","757","2015-01-02 13:11:03"
,"179","0","Balance brought down","757","2015-01-02 13:11:03"
,"181","0","Balance brought down","758","2015-01-02 13:11:03"
,"183","0","Balance brought down","758","2015-01-02 13:11:03"
,"184","0","Balance brought down","758","2015-01-02 13:11:03"
,"185","0","Balance brought down","758","2015-01-02 13:11:03"
,"186","0","Balance brought down","758","2015-01-02 13:11:03"
,"187","0","Balance brought down","758","2015-01-02 13:11:03"
,"188","0","Balance brought down","758","2015-01-02 13:11:03"
,"189","0","Balance brought down","758","2015-01-02 13:11:03"
,"190","0","Balance brought down","758","2015-01-02 13:11:03"
,"191","0","Balance brought down","758","2015-01-02 13:11:03"
,"192","0","Balance brought down","758","2015-01-02 13:11:03"
,"193","0","Balance brought down","1790","2015-01-02 13:11:03"
,"194","0","Balance brought down","758","2015-01-02 13:11:03"
,"197","0","Balance brought down","759","2015-01-02 13:11:03"
,"198","0","Balance brought down","759","2015-01-02 13:11:03"
,"199","0","Balance brought down","760","2015-01-02 13:11:03"
,"200","0","Balance brought down","760","2015-01-02 13:11:03"
,"201","0","Balance brought down","760","2015-01-02 13:11:03"
,"202","0","Balance brought down","760","2015-01-02 13:11:03"
,"203","0","Balance brought down","1270","2015-01-02 13:11:03"
,"204","0","Balance brought down","760","2015-01-02 13:11:03"
,"205","0","Balance brought down","760","2015-01-02 13:11:03"
,"206","0","Balance brought down","760","2015-01-02 13:11:03"
,"207","0","Balance brought down","760","2015-01-02 13:11:03"
,"208","0","Balance brought down","760","2015-01-02 13:11:03"
,"209","0","Balance brought down","760","2015-01-02 13:11:03"
,"210","0","Balance brought down","760","2015-01-02 13:11:03"
,"212","0","Balance brought down","3364","2015-01-02 13:11:03"
,"213","0","Balance brought down","2091","2015-01-02 13:11:03"
,"215","0","Balance brought down","761","2015-01-02 13:11:03"
,"216","0","Balance brought down","761","2015-01-02 13:11:03"
,"217","0","Balance brought down","761","2015-01-02 13:11:03"
,"218","0","Balance brought down","762","2015-01-02 13:11:03"
,"219","0","Balance brought down","1786","2015-01-02 13:11:03"
,"220","0","Balance brought down","762","2015-01-02 13:11:03"
,"222","0","Balance brought down","763","2015-01-02 13:11:03"
,"223","0","Balance brought down","763","2015-01-02 13:11:03"
,"224","0","Balance brought down","1273","2015-01-02 13:11:03"
,"226","0","Balance brought down","764","2015-01-02 13:11:03"
,"227","0","Balance brought down","764","2015-01-02 13:11:03"
